,sentence,label
6497,the unexpected result demonstrates ignored wills do not remain invisible forever .,1
4104," . . . begins with promise , but runs aground after being snared in its own tangled plot .",0
9121,hundert's challenge is to change this young man while maintaining his integrity .,1
326,"benefits from a strong performance from zhao , but it's dong jie's face you remember at the end .",0
7184,"unaware of the events to come , they quickly discovered that dabbling with the element of time may have dire consequences .",1
2554, . . . there are enough moments of heartbreaking honesty to keep one glued to the screen .,0
7132,"now ten years later , his hope in life now is to find line , an ideal woman lost in his imagination .",1
1776,the christ allegory doesn't work because there is no foundation for it,0
8279,"when investigative reporter , chase somete and her team are on a trail of uncovering this organized fight ring , suk is torn between protecting the only family he knows , and defending the person who can bring him down .",1
6199,"forgotten in the nearby camp of maslakh ( slaughterhouse ) 150 , 000 displaced afghans hardly survive .",1
3110,son of the bride manages to be affectionate without drawing too deeply from a well of sugar and schmaltz .,0
9909,silicon valley 1999 : a new gold rush is sweeping through california .,1
3391,a pathetically inane and unimaginative cross between xxx and vertical limit .,0
9721,"august has become a real problem for some of the bosses around town , and ronnie will soon find out just what his frankenstein's monster will cost him .",1
2352,"marker's incredible collection of newsreel footage -- tv footage from various countries , home movies and other celluloid wonders -- eventually shapes a scattered , pinwheel idea of the era's attitude .",0
2409,it's a subtle mood piece in which a man's collapse is examined so rigorously that one almost hopes for a murder to come along and break the tension .,0
1476,"it doesn't do a lot of deep thinking , but unlike many futuristic combos of sf and f/x , it does make a statement : freedom of opinion is a threat to totalitarian systems .",0
4077,"never again , while nothing special , is pleasant , diverting and modest -- definitely a step in the right direction .",0
7180,"set against the majestic landscape of canada's bay of fundy and the highest tides in the world , black swan is a dark comedy that weaves the innocent world of childhood , against the adult world of love , betrayal and murder .",1
3504,"'estupendamente actuada , sumamente emotiva y profundamente humana , es una experiencia fílmica imposible de olvidar'",0
9332,"five hundred years before columbus ( 996 a . d . ) , a young norwegian viking with the heart of a lion and the soul of a poet discovers america while on a quest to bring his loved one to 'the top of the world' .",1
1883,the movie just has too much on its plate to really stay afloat for its just under ninety minute running time .,0
7835,"a filmmaker , fascinated by the power of the camera and obsessed with the theories of russian film pioneer dziga vertov , decides to get a camera eye to replace the real eye he lost as a child .",1
414,"unfortunately , neither sendak nor the directors are particularly engaging or articulate .",0
1598,"ranging from funny to shattering and featuring some of the year's best acting , personal velocity gathers plenty of dramatic momentum .",0
9122,"we find elvis ( bruce campbell ) as an elderly resident in an east texas rest home , who switched identities with an elvis impersonator years before his "" death "" , then missed his chance to switch back .",1
1138,"a powerful and telling story that examines forbidden love , racial tension , and other issues that are as valid today as they were in the 1950s .",0
4532,"adaptation is probably the ultimate writers' film , but it's also a brash , daring , and dynamic film -- as delicate as an orchid but as durable and malleable as the species .",0
2286,"sheridan had a wonderful account to work from , but , curiously , he waters it down , turning grit and vulnerability into light reading .",0
4396,"visually fascinating . . . an often intense character study about fathers and sons , loyalty and duty .",0
4286, . . . skirts the edges of snide condescension only to then abruptly catch the viewer off-guard with lightning strikes of genuine emotion .,0
5591,"he lives his life in solitude , keeping his girlfriend at arm's length ; the closest relationship he maintains is with his partner , reg--and vincent makes sure that stops at the precinct door .",1
2036,friday after next is a lot more bluster than bite .,0
4147,"mst3k gone kung fooey , kung pow ! makes you chuckle for a bit , but leaves you hungry an hour later .",0
