,sentence,label
4759,What king was forced to agree to the Magna Carta ?,3
4261,"In the song `` Yankee Doodle , '' why did Yankee Doodle stick a feather in his cap and call it macaroni ?",0
4344,Where was Pythagoras born ?,4
1331,How many questions do you have on your database ?,5
2017,"What TV series featured Neal , a martini-drinking St. Bernard ?",1
4542,How many colors are there in a rainbow ?,5
2482,What civilization invented the arch ?,3
1358,What 's the northernmost U.S. state apart from Alaska ?,4
1329,"What country claimed Rubens , Van Dyck and Bruegel as citizens ?",4
2150,What are the names of the different toes ?,1
4530,What is the origin of the rock band Led Zeppelin 's name ?,0
2122,What is the one thing you need before you can purchase life insurance ?,1
4673,What is ` Last Chance for Animals ' ?,0
3981,What is the origin of U.S. Army sergeant 's stripes ?,0
1252,What baseball team owner and sailor is known as The Mouth of the South ?,3
3278,Name the French historical period during the reign of Napoleon III .,1
3374,What animal do buffalo wings come from ?,1
2814,What does camera-ready art mean ?,0
4719,What was the tragedy that struck the city of Dogtown in 1899 ?,1
1848,What does `` Semper Fidelis '' mean ?,0
3037,What is the largest county in size in Massachusetts ?,4
388,What CBS soap opera was interrupted by the bulletin of John F. Kennedy 's assassination ?,1
235,How many revolutions does a standard LP make in three minutes ?,5
1077,What was the favorite sport of Tom Wolfe 's The Pump House Gang ?,1
1984,What 's the abbreviation for trinitrotoluene ?,2
4363,What is the name of the inventor of silly putty ?,3
3962,How much iron is in your body ?,5
770,Why did the chicken cross the road ?,0
2165,Where do the Blackhawks maintain their operations ?,4
4533,When did the last Americans leave Vietnam ?,5
673,How long should a person wash their hands before they are clean ?,5
249,"Which mosquito 's bite draws blood , DT NN CC DT NN .",1
1574,"What molecules include fluorine , sodium and magnesium ?",1
3419,What substance did Joseph Priestley name for its ability to erase pencil marks ?,1
2081,In what year did the US Marine Corps adopt the motto `` Semper Fidelis '' ?,5
1823,What sport features snatches and clean jerks ?,1
5046,What is the best way to travel in Japan ?,1
4544,What drug is often used to treat AIDS patients ?,1
716,What letter is to the right of K on a typewriter keyboard ?,1
4864,What is the capital of Congo ?,4
5136,What 's the traditional drink at the Kentucky Derby ?,1
2048,How many times larger than life size is the Statue of Liberty ?,5
4178,What ocean did the Titanic sink in ?,4
2724,What is an example of a natural acid-base indicator ?,1
4932,"What 1950 film won seven Oscars , including best picture ?",1
1460,What 2th-century fictional character attends Pencey Prep School ?,3
1668,What was `` America 's recessed-filter cigarette '' ?,1
2756,Where can I find info on research being done on oilseeds thru genetics ?,4
2000,Why do magnets attract ?,0
4571,What hockey player did Ronald Reagan joke he would swap Texas for ?,3
4613,What is goulash ?,0
404,What predators exist on Antarctica ?,1
384,What is the function of RAM ?,0
4901,Who was Picasso ?,3
2152,What causes asthma ?,0
1633,Who wrote The Look of Love after viewing Ursula Andress ?,3
4997,What happened to Answers.com ?,0
4784,What U.S. vice-president killed Alexander Hamilton in a duel ?,3
3925,What kind of crystals exist ?,1
4158,How is the word ` qigong ' pronounced ?,0
223,What is the daily requirement of folic acid for an expectant mother ?,0
2193,Where is Natick ?,4
3136,What was the reason for the partition of the Anglican and Vatican churches ?,0
4469,What detective lives on Punchbowl Hill and has 11 children ?,3
1824,Who 's the founder and editor of The National Review ?,3
5012,What does pH stand for ?,2
797,"The italian artist , Maurizio Pellegrin , is how old ?",5
2871,"What Broadway musical featured the song , `` If I were a rich man ? ''",1
9,Name the scar-faced bounty hunter of The Old West .,3
1944,The Shea & Gould law firm had an office in L.A. for how many years ?,5
1838,What is a gas release event ?,0
4804,What was the 1940 annual salary for a boilermaker ?,5
255,Who is Terrence Malick ?,3
4485,Who starred in the movie The War of the Worlds ?,3
4917,Where can I get information on the original 13 US colonies ?,4
1581,What basketball maneuver did Bert Loomis invent ?,1
2956,Who was Quetzalcoatl ?,3
924,What makes thunder ?,0
4834,What three colors of ink are used to print a U.S. dollar bill ?,1
2508,"What clause in the U.S. Constitution may not be changed , altered or amended ?",0
3775,How does food color affect how you think it will taste ?,0
4136,How does a bill become law ?,0
2779,What bread company used to feature stickers of the Cisco Kid on the ends of their packages ?,3
539,How do I get another city 's newspaper ?,0
2745,What are the ages in comic book lingo ?,1
4907,Where do you find information about the Queensland National Competition Policy,4
4982,What are the historical trials following World War II called ?,1
1145,What is Larry King 's job ?,3
4468,Who is the most sexy celebrity ?,3
667,What Asian leader was known as The Little Brown Saint ?,3
3019,What brand of jeans did Calvin Klein admit in a 1984 interview he felt more comfortable wearing ?,1
357,How many sonnets did Shakespeare write ?,5
2831,How far can a human eye see ?,5
2783,What group asked the musical question Do You Believe in Magic ?,3
1353,How much does the President get paid ?,5
470,Where do hyenas live ?,4
2703,What is the capital of Seattle ?,4
3330,What are the top ten all-time money making NFL teams ?,3
3637,How can I give myself a French manicure ?,0
1396,What does e.g. stand for ?,2
3584,How many types of cheese are there in France ?,5
4895,What is the web address at which I can find the e-mail address of a member of the US House of Representatives ?,4
3376,When was Franklin D. Roosevelt stricken with polio ?,5
1256,What is the Viking Prince 's first name ?,3
3512,Who wrote `` The Pit and the Pendulum '' ?,3
1250,What is graduate school ?,0
5237,What U.S. state is Mammoth Cave National Park in ?,4
4298,What is a turnkey contract ?,0
3284,What ratio of children of ages between two and eleven watch ` The Simpsons ' ?,5
2933,What country is the origin of the band the Creeps ?,4
4175,What Leoncavallo opera features a prologue by a clown ?,1
1852,Why does a candle need a wick ?,0
5100,Who invented the electric guitar ?,3
5304,What is Michael Jackson 's father 's name ?,3
2105,What is spaceball played on ?,0
133,What Hollywood dog died in the arms of Jean Harlow in 1932 ?,1
928,What country are Godiva chocolates from ?,4
823,What is the real name of disc jockey `` Wolfman Jack '' ?,3
4954,What is the name of the planet that the Ewoks live on ?,4
1531,Where does Ray Bradbury 's Chronicles take place ?,4
1214,How many square feet is Bill Gates ' home ?,5
504,Name the Ranger who was always after Yogi Bear .,3
4285,What geological time do we live in ?,5
1996,How much caffeine is in a 16 oz cup of coffee ?,5
3072,Where can I find an Ask An Expert site ?,4
1958,What is the origin of the word assassinate ?,0
1384,Why was Muhammad Ali stripped of his title and barred from boxing in 1967 ?,0
894,What is a fear of food ?,1
455,Where can I find a person 's address from a telephone number ?,4
5052,What is a common dolphin ?,0
3709,How does marl form and what mineral does it contain ?,0
5031,Where can I find the history of the Hungarian language ?,4
4849,What is an auto-commentary ?,0
4748,What 's the most powerful country in the world ?,4
4268,"What is the high pitched sound that you hear in your ear every now and then , but then it goes away , after a while ?",1
3522,What month did the Edmund Fitzgerald sink ?,5
4134,How long does it take to travel from Tokyo to Niigata ?,5
3602,What is a serigraph ?,0
713,What was the U.S. highway death toll in 1969 ?,5
4186,What country did the Allies invade in World War II 's Operation Avalanche ?,4
2214,Who won World War II ?,3
2923,How many Americans have HIV ?,5
1810,"What month , date , and year did Charles I die ?",5
3486,What is Doegs ?,0
3141,"What blew up at Lakehurst , New Jersey , on May 6 , 1977 ?",1
1827,What 's the world 's longest suspension bridge ?,4
1155,What was unusual about Alexandra 's appearance in Josie and the Pussycats ?,0
1324,How did the bikini bathing suite get its name ?,0
4312,What Catch-22 character is elected mayor of half a dozen Italian cities ?,3
510,What was the name of Betty Boop 's dog ?,1
1680,Who was Camp David named for ?,3
499,Which oil company almost picked a word that meant `` stalled car '' in Japanese as its new international name ?,3
4947,"What product 's ads claim that it `` eliminates odors , kills household germs , mold , and mildew '' ?",1
1856,Who started the Dominos Pizza chain ?,3
1388,What U.S. state has the most blondes ?,4
3719,"What Robert Louis Stevenson novel was inspired by Deacon William Brodie , a cabinetmaker by day and burglar by night ?",1
2386,Which of the following did not receive a 1983 `` Outstanding Mother Award '' from the National Mother 's Day Committee ?,3
3236,What is home banking ?,0
1540,What is the life span of the average monkey ?,5
1217,What 's the most popular form of bridge ?,1
2681,What 's the fifth-largest country in the world ?,4
2993,At what age did Rossini stop writing opera ?,5
1191,What is typhoid fever ?,0
1542,Who shot and killed himself while painting Wheatfield with Crows ?,3
3301,Where was the first zoo in the U.S. ?,4
3324,How many states have a `` lemon law '' for new automobiles ?,5
2539,"What is the longest chemical name , consisting of 35 letters ?",1
953,Where can I find information on George Bush ?,4
4846,Who owns CNN ?,3
4330,Who won two gold medals in skiing in the Olympic Games in Calgary ?,3
732,What is a virtual IP address ?,0
1156,What is the origin of the word `` mind '' ?,0
5433,What war added jeep and quisling to the English language ?,1
3294,What is a cake of soap ?,0
2982,How many members are in the California congressional delegation ?,5
2156,How can I find out how much it costs to raise a baby for six months ?,0
1062,How can I get a comic character I made copyrighted and published ?,0
2616,Which is heavier - cream or milk ?,1
1167,How long was the TV mission of Star Trek 's Enterprise to be ?,5
3222,Who was Hitler 's minister of propaganda ?,3
3636,What is a leaky heart valve ?,0
2938,Where is the biggest bell ?,4
4491,What were millions of kids wearing on their heads in 1955 ?,1
3140,"Name a movie that the actress , Sandra Bullock , had a role in .",1
143,What Broadway musical was inspired by Cervantes 's Don Quixote ?,1
3577,Where are the Austerlitz and Victor Hugo subway stops ?,4
2782,What is hydrogen ?,0
717,"What is the origin and the meaning of the name , `` Hajo ? ''",0
1819,How can I find online spelling ?,0
2502,What is The Gay Science ?,0
4360,How many people live in cities ?,5
4171,What is RAM in the computer ?,2
395,What time of day did Emperor Hirohito die ?,5
5269,What made the short-lived Star Hawks strip so unique ?,0
4492,How does color affect a person psychologically ?,0
1365,Who was Darius ?,3
4969,Who was Samuel Johnsons 's friend and biographer ?,3
595,What kind of sport is often associated with hooligans ?,1
3952,What feminist wrote Sexual Politics and Flying ?,3
2914,What percentage of American men are alcoholic ?,5
2326,What jockey won 17 Triple Crown races ?,3
